ID,Year_of_Birth,Education_Level,Marital_Status,Disposable_Income,No_of_Kids_in_home,No_of_Teen_in_home,Date_Customer,Recency,Discounted_Purchases,WebPurchases,CatalogPurchases,StorePurchases,Amount_on_Wines,Amount_on_Fruits,Amount_on_MeatProducts,Amount_on_FishProducts,Amount_on_SweetProducts,Amount_on_GoldProds,WebVisitsMonth,Cmp3Accepted,Cmp4Accepted,Cmp5Accepted,Cmp1Accepted,Cmp2Accepted,Any_Complain,Response
ID_E4ZKI9KY,1954,Graduation,Married,57243.6,0,1,29-05-2013,102,4,6,3,8,364,3,134,13,26,123,5,0,0,0,0,0,0,0
ID_DGOLG1GJ,1976,Master,Single,97402.8,0,0,14-04-2013,54,1,5,7,9,1293,23,613,80,61,27,2,0,0,0,0,0,0,0
ID_WEL10RH9,1977,Graduation,Together,74473.2,0,1,31-08-2013,19,3,10,4,7,646,10,84,0,30,38,6,0,1,0,0,0,0,0
ID_JYEOM8ZE,1952,Master,Married,71294.4,0,0,19-04-2014,63,1,4,2,8,95,70,165,30,43,11,3,0,0,0,0,0,0,0
ID_3F6P7U9N,1966,2n Cycle,Married,56269.2,0,1,01-09-2013,98,1,2,1,4,48,15,23,29,15,61,4,0,0,0,0,0,0,0
ID_F1WQX01X,1977,Master,Married,63844.8,1,1,20-03-2014,47,1,1,0,3,34,3,8,2,0,6,4,0,0,0,0,0,0,0
ID_DMP94C10,1949,PhD,Married,67467.59999999999,0,1,20-12-2013,79,2,2,1,5,82,31,31,16,0,4,4,0,0,0,0,0,0,0
ID_LKPYONHH,1987,PhD,Married,98799.6,0,0,30-03-2013,67,1,4,3,10,1316,3,359,46,89,17,2,0,0,1,0,0,0,1
ID_W2BHMO1F,1968,Graduation,Single,94975.2,1,1,24-04-2014,40,2,8,1,8,250,19,223,21,43,16,6,0,0,0,0,0,0,0
ID_VHGBRV55,1993,Basic,Single,9000.0,1,0,03-12-2012,70,4,3,2,2,15,20,18,8,26,40,9,0,0,0,0,0,0,0
ID_PRU7HKP4,1980,Graduation,Divorced,18344.4,1,0,10-10-2012,67,2,1,1,2,6,5,8,4,3,13,7,1,0,0,0,0,0,1
ID_Z0I5E2KR,1976,2n Cycle,Married,44740.8,1,1,29-03-2013,53,1,0,0,3,16,4,2,2,1,6,6,0,0,0,0,0,0,0
ID_OKXEX86Z,1980,Graduation,Single,58231.2,1,0,24-12-2013,39,1,2,1,4,28,20,23,43,20,9,3,0,0,0,0,0,0,0
ID_H7622C0I,1988,Master,Single,88144.8,0,0,01-03-2014,102,1,2,4,6,987,76,351,56,14,175,5,1,0,0,0,0,0,0
ID_11ZH66JS,1950,PhD,Married,70328.4,0,1,23-12-2012,70,3,2,3,9,872,3,86,0,0,19,8,0,1,0,0,0,0,0
ID_8K83Q5R0,1956,Graduation,Married,60884.4,0,1,11-05-2013,68,1,2,0,4,83,3,11,0,0,10,6,0,1,0,0,0,0,0
ID_PLKN65ZW,1965,Graduation,Married,48960.0,1,2,01-01-2013,84,2,3,0,3,29,3,27,8,30,10,7,0,0,0,0,0,1,0
ID_GH3JM1E2,1966,Master,Together,54171.6,0,1,26-08-2013,81,3,6,1,5,207,8,74,11,5,14,7,0,0,0,0,0,0,0
ID_83MP0JBH,1956,PhD,Married,71785.2,0,1,12-04-2013,18,6,11,2,7,634,3,70,0,0,35,8,0,0,0,0,0,0,0
ID_VNDB054F,1964,2n Cycle,Single,47457.6,1,1,31-03-2014,94,2,1,1,3,20,7,10,3,4,18,3,0,0,0,0,0,0,0
ID_OT7OUJQE,1989,Graduation,Single,82386.0,0,0,10-08-2012,102,1,4,5,11,461,22,832,75,118,38,3,0,0,0,0,0,0,0
ID_6BVDO29B,1990,Graduation,Married,50864.4,1,0,29-10-2012,49,5,8,1,7,240,3,235,19,4,191,8,0,0,0,0,0,0,0
ID_2KW2AB47,1979,Graduation,Married,46098.0,1,1,02-01-2013,98,2,1,0,3,27,4,13,4,0,4,7,0,0,0,0,0,0,0
ID_EBZSL8EH,1949,Master,Married,100548.0,0,0,15-11-2013,88,1,8,10,6,1081,19,417,42,48,16,3,0,1,1,0,0,0,0
ID_0J2OMEDM,1993,Graduation,Together,90136.8,0,0,07-11-2013,47,1,3,10,5,576,15,523,63,60,24,2,0,0,0,0,0,0,0
ID_GU62R3FF,1987,Graduation,Married,27021.6,1,0,22-10-2012,43,2,2,1,2,16,10,12,2,2,27,5,1,0,0,0,0,0,1
ID_77VI64U6,1977,Graduation,Together,35373.6,1,0,17-01-2014,66,1,1,0,3,13,3,7,3,1,1,6,0,0,0,0,0,0,0
ID_BMATAJYM,1977,PhD,Together,59024.4,0,1,11-01-2014,70,1,1,1,5,86,4,31,2,1,0,2,0,0,0,0,0,0,0
ID_XYDH8QOW,1953,Graduation,Single,64440.0,0,1,17-08-2012,101,4,5,5,8,268,8,233,69,41,83,5,0,0,0,0,0,0,0
ID_MI88DSR2,1973,Master,Single,50872.8,1,0,23-03-2014,76,1,1,0,3,20,5,10,0,1,4,7,0,0,0,0,0,0,0
ID_HJJ5PYYK,1969,Graduation,Married,23416.8,1,1,26-01-2014,54,4,3,1,2,19,6,21,2,1,28,8,1,0,0,0,0,0,0
ID_CBYJ5NA7,1972,PhD,Together,39470.4,1,0,25-05-2014,85,2,3,0,3,31,3,15,2,1,2,8,0,0,0,0,0,0,0
ID_4KXS3C6D,1960,Graduation,Together,85640.4,0,0,23-08-2013,31,1,4,5,7,232,26,389,42,21,75,2,0,0,0,0,0,0,0
ID_LRDT9W6Z,1977,Master,Married,41434.8,1,0,14-09-2012,101,2,2,2,3,73,9,38,3,6,41,7,0,0,0,0,0,0,0
ID_Q1IKZ5OC,1983,Graduation,Married,78202.8,0,0,14-01-2014,30,1,10,4,13,1079,3,69,0,0,46,6,1,0,1,1,1,0,1
ID_54SK6PSX,1996,Graduation,Single,41788.8,0,0,26-03-2014,72,1,1,0,2,9,5,11,2,0,4,6,0,0,0,0,0,0,0
ID_KWJ26J6D,1966,Graduation,Married,79776.0,1,1,31-05-2014,78,7,4,1,7,204,12,57,20,21,6,4,0,0,0,0,0,0,0
ID_95DXFRBE,1979,Graduation,Together,90524.4,0,0,09-11-2013,32,1,8,4,10,800,3,545,95,58,0,6,0,0,0,1,0,0,0
ID_FZMH61IB,1971,Graduation,Single,112548.0,0,0,12-02-2014,23,0,6,7,12,1307,71,731,89,114,45,2,0,1,1,1,0,0,1
ID_A7I11VI4,1981,Graduation,Married,39873.6,1,0,23-01-2014,35,1,2,0,3,27,5,31,7,4,5,7,0,0,0,0,0,0,0
ID_BRDN7SWP,1989,Graduation,Alone,41011.2,1,0,12-05-2014,19,4,3,0,4,10,10,24,19,14,20,6,0,0,0,0,0,0,0
ID_KVWXRBDQ,1980,Graduation,Married,68130.0,0,1,02-01-2013,69,2,5,8,10,619,38,160,58,35,35,5,0,0,0,0,0,0,0
ID_8YU1N55F,1973,Graduation,Married,96160.8,1,0,20-05-2013,47,2,5,3,6,1223,19,272,104,0,80,6,0,1,1,1,0,0,1
ID_KJKI8DAV,1955,PhD,Married,63442.8,1,1,15-10-2012,47,3,3,1,4,89,6,61,2,1,21,7,0,0,0,0,0,0,1
ID_ZOWHUF9C,1977,Graduation,Divorced,48936.0,0,1,08-09-2012,37,4,7,1,5,234,30,71,13,3,34,9,0,0,0,0,0,0,0
ID_B0W1TN94,1975,PhD,Married,54248.4,1,1,10-11-2012,71,5,3,1,6,208,3,10,0,0,2,6,0,1,0,0,0,0,0
ID_JT1V4ZQO,1971,2n Cycle,Married,27794.4,1,1,21-12-2013,89,3,1,1,3,13,6,9,19,4,22,6,0,0,0,0,0,0,0
ID_U1HY5BRW,1989,Master,Single,108296.4,0,0,29-04-2014,34,1,3,4,7,1189,35,352,21,16,16,1,0,1,1,1,0,0,1
ID_YSOOB3U6,1973,Graduation,Together,92452.8,0,1,27-10-2013,19,2,7,11,11,630,41,242,50,34,76,4,1,0,0,0,0,0,0
ID_2QWRXA58,1955,Master,Together,72039.59999999999,0,1,29-03-2014,35,2,2,1,5,67,4,57,19,11,48,2,0,0,0,0,0,0,0
ID_82WH284L,1980,Master,Married,54068.4,1,0,01-12-2013,87,1,2,0,3,42,3,7,3,0,3,5,0,0,0,0,0,0,0
ID_DLM0COBC,1974,PhD,Divorced,43032.0,1,1,19-05-2014,44,2,1,1,2,20,3,8,4,2,20,5,1,0,0,0,0,0,0
ID_ZWGGHQDE,1975,Graduation,Married,72111.59999999999,0,1,26-06-2013,99,2,7,2,10,507,15,109,16,6,90,6,0,0,0,0,0,0,0
ID_EES409I5,1964,Graduation,Together,65296.8,1,1,23-01-2013,56,4,3,1,5,114,21,16,24,26,18,4,0,0,0,0,0,0,0
ID_KWYYPX12,1960,Graduation,Together,105325.2,0,1,22-05-2013,68,1,5,10,4,1497,41,287,50,57,33,6,0,1,1,1,1,0,1
ID_K0WUO1YE,1990,Graduation,Married,44586.0,1,0,31-01-2013,58,1,2,0,4,28,3,26,7,15,3,5,0,0,0,0,0,0,0
ID_OGDBYBRV,1993,2n Cycle,Married,104400.0,0,0,15-12-2012,68,1,4,6,7,201,28,607,67,17,49,2,0,0,0,0,0,0,0
ID_JMSVXFCG,1979,2n Cycle,Married,56430.0,0,1,12-09-2013,105,5,11,1,6,513,14,59,23,5,29,9,0,0,0,0,0,0,0
ID_2YYFJ620,1957,Graduation,Widow,56380.8,1,1,26-03-2013,78,1,1,0,3,24,4,10,2,1,8,5,0,0,0,0,0,0,0
ID_GQC7I1T9,1968,Graduation,Married,51196.8,0,1,18-03-2014,51,1,1,0,3,26,3,3,0,0,0,6,0,0,0,0,0,0,0
ID_GQD9Q0TF,1965,Graduation,Married,58704.0,0,2,20-10-2013,100,3,6,2,5,243,20,68,8,10,6,7,0,1,0,0,0,0,0
ID_6R8AMC8O,1961,2n Cycle,Single,38661.6,0,0,15-02-2014,34,1,2,1,3,15,27,15,13,1,30,7,1,0,0,0,0,0,1
ID_Z3MU9DE1,1993,Graduation,Together,75848.4,0,0,20-01-2013,75,1,2,3,6,443,172,565,91,169,70,7,0,0,0,1,0,0,0
ID_K8YNCMND,1990,PhD,Single,40795.2,0,0,11-09-2013,53,1,1,1,3,45,5,15,8,0,6,4,0,0,0,0,0,0,0
ID_LCSAU66R,1979,Graduation,Single,36201.6,1,0,07-03-2013,58,7,6,1,4,159,23,66,0,12,27,9,0,0,0,0,0,0,0
ID_4KKF3GCX,1979,Basic,Together,29858.4,1,0,09-09-2012,59,1,1,1,2,6,7,10,29,0,36,6,1,0,0,0,0,0,0
ID_4I0HQOG3,1944,PhD,Widow,69015.59999999999,0,0,06-07-2013,66,2,9,3,13,740,43,183,52,20,30,6,0,0,0,0,0,0,0
ID_W86CYJ69,1946,Master,Together,75416.4,0,0,15-01-2013,52,1,3,6,4,526,171,706,80,76,61,2,0,0,0,0,0,0,0
ID_IOE4LWG7,1971,Graduation,Married,108918.0,0,0,24-01-2014,32,0,4,6,5,552,102,812,151,82,33,1,0,0,1,1,0,0,0
ID_01NE7NFA,1970,PhD,Together,64048.8,0,1,16-08-2012,41,6,4,2,9,901,13,101,13,10,34,9,1,0,0,0,0,0,1
ID_MXDFRBX8,1954,PhD,Single,76929.59999999999,0,1,23-03-2013,15,4,6,9,11,953,13,86,13,21,21,5,0,0,0,0,0,0,0
ID_XK0XW2U7,1952,Graduation,Widow,80455.2,0,1,06-01-2013,99,2,4,5,4,549,38,133,23,151,107,2,0,0,0,0,0,0,0
ID_A0J2ZOCN,1972,Graduation,Married,44058.0,1,0,17-11-2012,23,6,7,2,4,177,13,125,21,13,16,9,0,0,0,0,0,0,1
ID_VC69AGK7,1964,PhD,Divorced,49203.6,0,0,17-03-2013,18,1,6,2,8,128,136,142,71,44,88,6,0,0,0,0,0,0,0
ID_08618EW6,1967,Graduation,Together,45309.6,1,1,04-10-2012,56,2,1,0,3,32,5,10,0,0,1,8,0,0,0,0,0,0,0
ID_CZNF47BF,1977,PhD,Divorced,66494.4,1,1,22-11-2013,72,1,2,0,3,15,8,28,11,1,8,5,0,0,0,0,0,0,0
ID_WZAC132K,1970,Graduation,Together,26301.6,1,0,14-11-2013,44,2,2,0,3,6,9,7,11,5,3,6,0,0,0,0,0,0,0
ID_OYXYAIHZ,1954,Graduation,Together,73533.59999999999,0,1,04-01-2014,94,2,3,1,4,116,6,28,2,6,15,6,0,0,0,0,0,0,0
ID_MLSP7LDQ,1977,Graduation,Married,21178.8,1,0,12-11-2013,77,3,3,0,3,20,4,23,0,5,1,8,0,0,0,0,0,0,0
ID_IV6AOG4Z,1976,Graduation,Married,48952.8,0,1,07-04-2013,25,2,6,3,5,266,26,73,4,23,50,7,0,0,0,0,0,0,0
ID_T4V0VF8S,1948,Graduation,Married,32962.8,0,0,02-08-2012,9,1,0,0,3,14,4,2,3,2,0,6,0,0,0,0,0,0,0
ID_KOZ1NCEB,1963,Graduation,Divorced,55322.4,2,1,10-03-2014,10,1,1,0,2,19,3,1,0,0,1,7,0,0,0,0,0,0,0
ID_LLT8YT8S,1976,PhD,Single,63136.8,0,1,01-12-2012,70,2,2,4,8,794,3,142,12,9,38,8,0,0,0,0,0,0,0
ID_TJVCUJBI,1971,Graduation,Married,87528.0,0,0,19-06-2013,20,1,3,3,6,187,77,298,162,149,116,1,0,0,0,0,0,0,0
ID_254NBQTM,1976,Graduation,Divorced,184708.8,0,0,07-02-2014,88,0,0,0,0,6,4,1,1,1,1,0,0,0,0,0,0,0,0
ID_91URKEW6,1972,PhD,Together,39470.4,1,0,25-05-2014,85,2,3,0,3,31,3,15,2,1,2,8,0,0,0,0,0,0,0
ID_LVOLBKQ1,1962,Graduation,Single,68509.2,0,0,15-06-2014,7,1,7,3,7,469,8,64,7,0,37,5,0,0,0,0,1,0,1
ID_8XGYROKN,1967,Master,Single,52147.2,0,1,26-03-2013,7,3,5,1,8,280,14,68,25,7,7,5,0,0,0,0,0,0,0
ID_L0URU283,1997,2n Cycle,Married,9000.0,0,0,09-11-2012,31,3,3,1,3,8,21,14,15,22,50,9,0,0,0,0,0,0,1
ID_K0YFYHC7,1961,PhD,Divorced,60733.2,0,1,04-10-2012,105,6,4,5,7,464,3,24,6,0,4,6,0,1,0,0,0,0,0
ID_R6WKZ9C6,1982,2n Cycle,Married,61333.2,1,1,19-06-2014,90,2,2,0,3,27,3,19,6,5,3,6,0,0,0,0,0,0,0
ID_OXZ0IA9B,1973,2n Cycle,Married,29860.8,1,0,29-11-2012,39,1,0,0,3,8,9,7,0,0,3,7,0,0,0,0,0,0,0
ID_QHAJZ4A4,1972,Master,Divorced,51402.0,1,1,30-06-2013,71,7,6,6,4,384,7,93,12,9,98,6,0,0,0,0,0,0,0
ID_YRA3IIJ7,1973,Graduation,Married,40346.4,1,1,13-04-2013,29,3,2,0,4,44,4,22,3,4,12,7,0,0,0,0,0,0,0
ID_RM4UTTLR,1964,Graduation,Single,41252.4,0,1,19-01-2013,62,2,2,2,2,67,3,22,3,1,26,7,0,0,0,0,0,0,0
ID_SLWEVV37,1967,Graduation,Single,103629.6,1,1,08-08-2012,85,4,5,3,6,962,50,494,82,47,95,8,0,0,0,0,0,0,0
ID_P2H1OV3Z,1982,PhD,Married,69951.59999999999,1,0,19-01-2014,101,5,5,3,6,178,46,118,46,27,15,5,0,0,0,0,0,0,0
ID_9NXSVP7T,1957,2n Cycle,Married,63876.0,0,1,03-08-2012,93,4,5,2,12,181,75,98,136,21,229,5,0,0,0,0,0,0,0
ID_MODZMRY4,1988,Graduation,Together,26920.8,1,0,13-02-2013,32,2,2,0,3,9,15,11,3,13,15,8,0,0,0,0,0,0,0
ID_124EY7BV,1960,Graduation,Married,63784.8,0,1,09-06-2014,57,1,3,1,4,134,3,21,0,1,7,4,0,0,0,0,0,0,0
ID_D7VPIZJU,1944,Master,Widow,,0,0,30-10-2013,82,1,5,5,11,537,129,490,164,126,126,1,0,0,1,0,0,0,1
ID_EMJC5BGP,1979,PhD,Married,45260.4,1,0,23-11-2012,38,1,1,0,2,14,3,6,4,1,5,9,0,0,0,0,0,0,0
ID_OMNUU6SZ,1970,PhD,Married,66254.4,0,1,23-11-2012,72,3,4,2,11,1108,3,45,0,0,34,8,0,1,0,0,1,0,0
ID_492W8MUW,1974,Basic,Married,22773.6,1,0,11-12-2012,48,1,1,0,3,7,11,1,4,7,15,8,0,0,0,0,0,0,0
ID_ZX8Y1NYB,1990,Graduation,Single,36334.8,1,0,30-12-2012,20,1,1,0,3,15,7,14,4,4,1,8,0,0,0,0,0,0,0
ID_JQJPJD16,1982,2n Cycle,Married,67604.4,1,1,27-03-2013,32,5,8,5,4,354,19,144,28,5,182,8,1,0,0,1,0,0,1
ID_1XUY8VAS,1977,2n Cycle,Together,32288.4,1,1,20-08-2013,17,2,1,0,3,14,4,7,0,3,2,7,0,0,0,0,0,0,0
ID_V7U5P30N,1977,Graduation,Married,6366.0,0,1,30-07-2013,19,0,1,0,0,17,7,7,1,3,5,13,0,0,0,0,0,0,0
ID_USN2CJGG,1981,Graduation,Divorced,98042.4,0,0,23-09-2012,105,1,7,7,12,568,53,774,28,31,187,3,0,0,0,0,0,0,0
ID_89GJVCP0,1968,Graduation,Divorced,82491.59999999999,0,0,30-08-2012,88,1,11,5,13,1137,137,384,175,134,115,7,0,0,0,0,0,0,0
ID_E9XXM8TV,1985,Graduation,Together,42235.2,1,0,13-11-2012,75,6,6,1,5,80,15,141,43,39,187,8,0,0,0,0,0,0,0
ID_VQMEW80L,1985,Graduation,Together,28771.2,1,0,27-12-2013,75,3,3,1,3,19,4,21,2,3,25,7,0,0,0,0,0,0,0
ID_1BJQKENH,1959,Master,Single,90184.8,0,1,04-09-2012,86,1,6,3,6,548,13,205,160,143,82,3,0,0,0,0,0,0,1
ID_WXVU77DM,1972,Master,Together,96687.6,0,0,14-10-2012,92,1,4,6,13,834,141,430,60,92,15,2,0,0,0,0,0,0,0
ID_NPDKSFRN,1977,Master,Single,85071.59999999999,0,0,06-02-2013,49,1,6,6,10,773,47,561,77,44,14,3,0,0,0,0,0,0,0
ID_HXVJ9MX2,1967,Master,Married,59526.0,0,0,21-06-2014,72,1,2,1,4,47,19,29,12,20,8,3,0,0,0,0,0,0,0
ID_OQOIPIDV,1955,PhD,Married,69292.8,0,1,12-11-2013,98,2,9,1,4,355,6,39,0,0,19,8,0,0,0,0,0,0,0
ID_SPN18120,1970,Graduation,Together,89901.59999999999,0,0,12-03-2013,85,1,5,9,6,977,62,913,25,19,59,3,0,0,1,0,0,0,0
ID_HW8I1ECR,1982,Master,Married,44350.8,1,0,02-10-2013,63,2,2,0,3,30,9,25,6,0,0,8,0,0,0,0,0,0,0
ID_B8C6Z8SJ,1984,PhD,Married,110989.2,0,0,01-05-2013,78,1,7,5,12,984,47,935,29,25,22,3,0,1,1,1,0,0,1
ID_H5TPIMZZ,1972,Graduation,Single,70020.0,0,1,04-01-2013,12,4,8,3,12,498,29,206,116,80,80,6,0,0,0,0,0,0,0
ID_9R7QZCFP,1958,Graduation,Widow,78583.2,0,1,12-05-2014,36,1,4,2,10,250,22,125,37,67,14,2,0,0,0,0,0,0,0
ID_JY2P98WZ,1955,Graduation,Married,75384.0,0,0,11-05-2013,58,1,3,4,6,403,64,265,138,61,53,1,0,0,0,0,0,0,0
ID_AVNGY6CZ,1956,Graduation,Married,96474.0,0,0,23-11-2013,69,1,6,5,12,450,28,706,80,76,48,2,0,0,0,1,0,0,0
ID_YINC1YDU,1969,Graduation,Married,76760.4,0,1,09-08-2013,64,3,4,4,12,392,87,141,73,35,162,2,0,0,0,0,0,0,0
ID_Q7JV707A,1981,2n Cycle,Together,30156.0,1,0,02-10-2013,17,2,2,0,3,7,8,7,0,18,18,7,0,0,0,0,0,0,0
ID_NE32R8KG,1986,Graduation,Married,25626.0,1,0,20-08-2013,12,2,2,1,2,10,16,14,0,5,31,6,1,0,0,0,0,0,1
ID_AFDGEAJF,1972,Graduation,Together,86182.8,0,1,28-08-2013,77,3,3,3,5,1229,31,140,0,14,168,6,0,1,1,0,0,0,0
ID_28CWY84F,1969,2n Cycle,Married,58782.0,0,1,05-07-2013,20,1,1,1,3,24,16,18,10,7,8,3,0,0,0,0,0,0,0
ID_VGW8625E,1976,Graduation,Married,73747.2,0,1,27-03-2013,54,4,6,10,13,568,79,384,84,192,89,4,0,0,0,0,0,0,0
ID_V2CAZW1E,1969,PhD,Together,48847.2,2,1,17-01-2013,44,4,3,0,4,64,3,11,4,2,5,7,0,0,0,0,0,0,0
ID_FAAM3KAU,1951,PhD,Together,60739.2,0,1,13-04-2014,78,1,1,1,4,35,5,25,0,1,9,2,0,0,0,0,0,0,0
ID_VX93IJHL,1981,2n Cycle,Together,17418.0,1,0,09-11-2012,78,4,2,2,3,11,7,9,6,36,35,7,0,0,0,0,0,0,1
ID_GYK6EKU4,1980,Graduation,Single,72182.4,0,1,28-03-2013,13,1,6,4,12,330,86,300,86,58,91,3,0,0,0,0,0,0,0
ID_NA1J32BJ,1964,Graduation,Together,92671.2,0,1,28-02-2014,36,2,6,8,12,636,46,239,128,76,21,3,0,0,0,0,0,0,0
ID_FPO68Z29,1972,Graduation,Married,77754.0,0,1,17-01-2013,30,3,3,3,12,417,8,119,38,29,77,2,0,0,0,0,0,0,0
ID_IEXTPO7M,1986,2n Cycle,Single,40574.4,1,0,03-11-2012,93,2,2,1,3,9,20,19,30,24,39,6,0,0,0,0,0,0,0
ID_BIFIVAON,1968,Graduation,Together,78932.4,0,0,19-12-2013,94,1,2,8,6,570,35,435,28,32,54,1,0,0,0,0,0,0,0
ID_ZHERXLKJ,1952,Master,Single,59266.8,1,1,29-08-2013,62,1,2,0,3,45,3,19,2,1,3,7,0,0,0,0,0,0,0
ID_NQHJ40SQ,1967,PhD,Married,69246.0,0,1,11-01-2014,21,3,8,1,6,388,3,53,6,4,40,6,0,0,0,0,0,0,0
ID_Z3H00WAI,1968,Graduation,Together,80190.0,0,0,14-07-2013,80,1,4,5,6,248,104,405,29,40,40,2,0,0,0,0,0,0,0
ID_VYN9CPT4,1963,Master,Single,86660.4,0,0,10-04-2013,100,1,3,10,8,821,45,450,55,56,154,2,0,0,0,0,0,0,0
ID_UG15EIVO,1963,Graduation,Divorced,45430.8,1,2,12-01-2013,82,2,1,0,3,27,4,8,2,1,2,8,0,0,0,0,0,0,0
ID_Z7V4PLSP,1988,Graduation,Married,30654.0,1,0,08-09-2012,42,3,2,2,3,37,4,64,16,12,85,6,0,0,0,0,0,0,1
ID_56RRXSS6,1972,PhD,Divorced,78969.59999999999,1,1,30-05-2014,8,3,5,1,5,160,10,80,13,7,10,6,0,0,0,0,0,0,0
ID_GTVSME6C,1956,PhD,Together,55218.0,1,1,13-04-2014,32,1,1,0,3,43,3,2,0,0,6,7,1,0,0,0,1,0,0
ID_HDDBMOCF,1954,Master,Widow,101943.6,0,0,03-06-2013,80,1,3,10,4,172,51,602,63,72,72,2,0,1,1,1,0,0,1
ID_IBVDORXV,1968,Graduation,Divorced,92378.4,0,0,15-02-2014,26,1,8,3,4,469,154,292,65,60,30,4,0,0,1,0,0,0,1
ID_ZZJ5PV3D,1980,Master,Married,48794.4,1,0,15-03-2013,7,2,2,1,3,45,5,23,0,4,23,4,0,0,0,0,0,0,0
ID_3OU5PBN7,1985,PhD,Married,45810.0,1,0,23-09-2013,13,3,3,1,4,75,9,69,2,3,3,7,0,0,0,0,0,0,0
ID_Z19SKZSE,1972,Graduation,Divorced,49021.2,1,1,21-02-2013,70,1,1,1,2,28,4,7,0,4,24,7,0,0,0,0,0,0,0
ID_Z79EZM5H,1988,PhD,Single,50400.0,0,0,10-01-2013,30,2,5,2,11,129,86,267,85,59,35,5,0,0,0,0,0,0,1
ID_LUW34306,1962,2n Cycle,Widow,71020.8,0,1,09-09-2012,13,3,6,6,12,346,145,113,259,151,66,5,0,0,0,0,0,0,0
ID_TD8E7VYX,1965,PhD,Married,38023.2,1,1,05-06-2014,38,2,1,0,3,16,3,5,0,0,1,6,0,0,0,0,0,0,0
ID_OYE1IEPO,1978,Graduation,Married,65770.8,1,1,11-09-2013,7,4,2,1,5,68,9,57,13,13,22,4,0,0,0,0,0,0,1
ID_C8H1SAZZ,1967,Basic,Together,27160.8,0,0,16-01-2013,54,1,2,1,2,7,26,11,8,6,46,8,0,0,0,0,0,0,0
ID_24S7WA9Z,1978,Graduation,Together,56317.2,2,1,24-04-2014,101,2,1,1,3,46,3,17,3,1,16,3,0,0,0,0,0,0,0
ID_MI8OX3KF,1973,Graduation,Together,37908.0,1,0,18-06-2013,47,1,1,0,3,11,5,15,6,6,3,8,0,0,0,0,0,0,0
ID_3PRZ7TRI,1954,PhD,Divorced,44348.4,1,1,06-09-2012,50,4,3,2,2,105,5,16,2,1,31,9,0,0,0,0,0,0,1
ID_GSDV8NRG,1953,2n Cycle,Widow,34148.4,0,0,28-10-2012,103,1,4,1,4,29,4,108,29,29,14,8,0,0,0,0,0,0,0
ID_1G67VXGV,1953,PhD,Together,73212.0,0,1,09-10-2012,64,2,8,5,11,893,3,57,0,0,76,5,0,0,0,0,0,0,0
ID_QI8IERIF,1977,Graduation,Divorced,77870.4,0,1,29-05-2014,84,2,6,4,12,532,27,230,32,24,65,4,0,0,0,0,0,0,0
ID_EFZ97S07,1963,PhD,Single,63116.4,0,1,07-05-2014,76,3,6,3,8,497,3,37,7,0,42,5,0,0,0,0,0,0,0
ID_5UDK73HH,1981,Master,Divorced,94546.8,0,0,08-08-2012,19,1,4,6,5,672,53,850,21,83,83,2,0,0,0,0,0,0,1
ID_JDSPW33E,1967,PhD,Together,37011.6,1,1,26-05-2014,50,2,1,1,2,29,3,2,0,0,9,5,1,0,0,0,0,0,0
ID_HBXD8EIM,1957,Master,Single,77828.4,0,0,23-11-2012,85,1,7,5,10,561,17,717,210,0,43,4,0,0,0,0,0,0,0
ID_2BO4O7P0,1977,Graduation,Married,16348.8,1,0,20-01-2013,100,2,2,0,3,15,5,15,2,1,6,6,0,0,0,0,0,0,0
ID_V1F7149P,1984,PhD,Together,26208.0,1,0,21-07-2013,87,1,1,0,3,22,3,9,0,0,1,9,0,0,0,0,0,0,0
ID_T3PBVOCL,1977,PhD,Divorced,79771.2,0,1,07-03-2013,106,2,5,2,11,377,21,126,47,48,78,4,0,0,0,0,0,0,0
ID_RQOSDHE2,1973,Graduation,Married,83050.8,0,0,17-09-2012,11,2,5,3,6,501,35,849,229,48,128,4,0,0,0,1,0,0,0
ID_XH3A9GM5,1977,Graduation,Single,24216.0,0,0,20-02-2013,34,1,2,1,4,23,45,24,15,20,18,7,0,0,0,0,0,0,0
ID_Q5O6MXKN,1971,Graduation,Together,45840.0,1,1,07-12-2012,26,1,1,0,2,17,3,4,0,0,1,7,0,0,0,0,0,0,0
ID_9WFCE20V,1951,PhD,Together,62588.4,0,1,07-06-2014,55,2,3,2,5,194,5,29,3,2,40,4,0,0,0,0,0,0,0
ID_LFPZM0RE,1956,PhD,Married,46470.0,1,1,10-05-2014,59,2,1,0,4,36,3,6,2,1,5,4,0,0,0,0,0,0,0
ID_IJS5JRTX,1983,2n Cycle,Together,70298.4,0,1,28-09-2013,22,2,9,2,9,407,38,106,101,77,42,5,0,1,0,0,0,0,0
ID_EVVXSZQP,1947,Graduation,Together,45312.0,0,0,31-08-2012,27,2,4,1,6,89,8,38,150,12,28,7,0,0,0,0,0,0,0
ID_S49I6SC5,1954,Master,Married,65217.6,1,1,08-06-2014,58,2,2,0,4,75,3,16,0,0,4,6,0,0,0,0,0,0,0
ID_68DUG7NZ,1960,2n Cycle,Married,32264.4,0,1,10-02-2013,34,1,1,0,3,11,10,4,3,4,6,6,0,0,0,0,0,0,0
