ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
10750,Tablets,Sony,914.2793763000806,28,1,5,3,0
10751,Headphones,Apple,517.9700674452087,50,1,6,3,1
10752,Tablets,Apple,2544.425765606229,59,0,16,4,1
10753,Tablets,Samsung,1641.2336058697938,24,1,16,3,0
10754,Smart Watches,Samsung,573.2707957905341,60,1,5,1,1
10755,Smartphones,HP,2940.63771156872,51,1,18,1,1
10756,Laptops,Samsung,1580.259554680087,38,0,16,4,1
10757,Tablets,Sony,1895.695587274405,33,0,15,1,0
10758,Tablets,Samsung,479.2771963482084,49,0,2,2,0
10759,Smart Watches,Sony,2766.669475845433,55,0,8,2,0
10760,Smartphones,Apple,657.3970300106466,20,1,5,4,1
10761,Laptops,Samsung,2345.7898522656337,29,1,7,4,1
10762,Smart Watches,Apple,407.1146314790813,40,0,7,5,1
10763,Smartphones,Samsung,2913.851903902346,19,1,11,3,0
10764,Smart Watches,HP,812.3394075637314,55,1,6,5,1
10765,Tablets,HP,301.17488195633007,33,0,15,4,1
10766,Smartphones,Apple,2949.5092266901906,65,1,7,5,1
10767,Laptops,Other Brands,261.16186146554054,61,1,9,3,1
10768,Smartphones,Apple,1531.4221972889702,31,1,19,4,1
10769,Tablets,Apple,2450.632550940498,31,0,4,2,0
10770,Smart Watches,HP,2586.579350650619,53,1,19,4,1
10771,Tablets,Sony,155.43958842914915,39,0,12,5,1
10772,Tablets,Apple,1097.7244758455768,41,1,9,5,1
10773,Smartphones,Other Brands,2957.249566329891,63,1,10,2,1
10774,Laptops,Sony,673.8236232953664,65,0,15,4,1
10775,Headphones,Apple,2753.2207827972074,45,0,5,5,1
10776,Headphones,Samsung,621.3182310447063,61,0,8,2,0
10777,Headphones,Other Brands,1381.6541129714174,22,1,11,5,1
10778,Smartphones,Samsung,2377.663098266359,20,0,9,2,0
10779,Smart Watches,Other Brands,1040.2869012565657,69,0,10,1,0
10780,Smart Watches,Other Brands,1085.1624780520842,45,1,5,4,1
10781,Smartphones,Samsung,2707.1604437124597,28,1,15,2,0
10782,Headphones,HP,2959.7595097569624,20,0,1,3,0
10783,Tablets,Samsung,2205.749021959873,28,1,9,5,1
10784,Smartphones,Samsung,608.9987906620546,32,0,1,5,1
10785,Tablets,Other Brands,2118.994681817846,68,1,16,5,1
10786,Headphones,Other Brands,1392.228606482938,38,0,7,5,1
10787,Laptops,Samsung,2759.7586687293438,26,1,12,4,1
10788,Tablets,HP,746.2594814663481,49,1,19,2,1
10789,Headphones,Apple,1291.4482361993391,64,1,17,2,1
10790,Smart Watches,HP,2270.124356627127,43,0,10,5,1
10791,Laptops,HP,728.2459736680852,31,0,15,3,0
10792,Smartphones,Other Brands,480.13836878265835,34,0,18,4,1
10793,Smartphones,Samsung,1152.285659062307,28,0,13,2,0
10794,Smart Watches,Samsung,1419.7685623844643,37,0,18,3,0
10795,Smart Watches,Samsung,2069.683746991892,35,1,3,1,1
10796,Tablets,Samsung,556.2728805191382,54,0,2,2,0
10797,Laptops,Sony,627.0555417772885,24,1,3,2,0
10798,Headphones,HP,1805.25571987727,57,1,19,5,1
10799,Laptops,Apple,1639.204654816419,56,1,9,2,1
10800,Headphones,Samsung,2796.7456421110287,32,1,18,2,1
10801,Smartphones,Other Brands,1868.803881217528,37,0,3,5,1
10802,Tablets,Apple,1189.1250061652386,26,0,8,5,0
10803,Smartphones,Apple,1580.514026513885,66,0,13,3,0
10804,Laptops,Sony,714.5124247024474,40,1,4,2,1
10805,Smartphones,HP,1240.1401725703374,62,0,7,5,1
10806,Smart Watches,Other Brands,1812.908482858295,31,0,12,3,0
10807,Smartphones,Sony,1717.2399880044695,37,0,14,2,0
10808,Tablets,Samsung,1143.8690647046294,67,0,13,1,0
10809,Laptops,Other Brands,2982.8661605824473,63,1,19,5,1
10810,Tablets,Samsung,2956.121404582658,19,1,5,1,0
10811,Tablets,Samsung,2525.575493810647,20,0,7,2,0
10812,Headphones,Other Brands,2780.412724883862,27,0,16,2,0
10813,Laptops,Samsung,2122.3471864088983,69,0,8,4,1
10814,Laptops,Sony,1439.6990194501332,46,0,5,5,1
10815,Smartphones,Apple,1091.4918816759234,41,1,8,3,1
10816,Smart Watches,Sony,697.4681439152389,54,0,10,3,0
10817,Headphones,Other Brands,945.8862434919754,43,1,6,5,1
10818,Smartphones,Sony,1303.0956361005592,55,1,17,1,1
10819,Smart Watches,Other Brands,1443.1010888832914,54,1,14,3,1
10820,Laptops,Other Brands,747.6031822968552,68,0,14,1,0
10821,Headphones,Sony,1786.0871180812708,45,0,8,4,1
10822,Laptops,Samsung,1868.3413729779454,46,0,3,1,0
10823,Headphones,Other Brands,246.04575125633966,36,0,14,1,0
10824,Smartphones,Apple,845.3916656126597,68,1,6,2,1
10825,Smartphones,Other Brands,2505.0582203268355,38,0,15,3,0
10826,Smart Watches,Apple,2916.4319770078105,27,1,19,4,1
10827,Laptops,HP,1559.488538402595,43,1,6,5,1
10828,Tablets,Other Brands,2110.7617588520106,40,1,2,2,1
10829,Laptops,Other Brands,333.72661552061555,59,0,1,2,0
10830,Laptops,Samsung,1979.4262150560585,66,1,7,2,1
10831,Smart Watches,Other Brands,2410.9855655335923,57,1,6,2,1
10832,Tablets,Samsung,483.70600831835145,67,1,7,1,1
10833,Smartphones,Apple,820.42533989798,63,1,19,4,1
10834,Smartphones,Other Brands,1142.8119946036904,53,0,5,5,1
10835,Smart Watches,Sony,1269.076602491716,56,1,8,3,1
10836,Tablets,Apple,1507.090705251462,39,0,5,4,1
10837,Smartphones,Samsung,2955.09263945534,24,1,8,1,0
10838,Tablets,Samsung,2451.1423403775366,24,1,14,5,1
10839,Tablets,Samsung,2998.316764416786,28,1,19,3,0
10840,Smart Watches,Apple,1386.403522073097,22,1,10,3,0
10841,Tablets,Other Brands,2607.0641347712103,27,1,6,5,1
10842,Smartphones,HP,2610.5538823567636,22,0,8,3,0
10843,Tablets,Samsung,2149.3719906012575,40,0,13,5,1
10844,Laptops,Apple,2444.1376423817087,45,1,5,1,1
10845,Laptops,Other Brands,2138.52797669309,42,0,1,2,0
10846,Tablets,Other Brands,2250.2825234112256,45,1,9,4,1
10847,Headphones,HP,1197.9879646962177,46,0,13,3,0
10848,Headphones,Sony,1041.1019289862838,45,0,14,5,1
10849,Laptops,Other Brands,2965.1806962406326,24,0,3,2,0
10850,Headphones,Other Brands,2120.5132120905346,26,1,19,5,1
10851,Smart Watches,Apple,524.7034279236309,27,1,18,5,1
10852,Headphones,Other Brands,349.29217406251587,38,0,18,4,1
10853,Smart Watches,Other Brands,2796.7454842327993,60,1,3,5,1
10854,Laptops,Other Brands,1873.9876984576706,60,1,3,4,1
10855,Smartphones,HP,806.3552085959344,52,1,13,1,1
10856,Smart Watches,Apple,2815.4275683210503,62,0,17,4,1
10857,Smartphones,Apple,1285.093874316986,30,1,9,5,1
10858,Smartphones,Samsung,2137.4928328533824,46,0,9,4,1
10859,Smart Watches,Apple,1037.9605222347311,31,1,18,4,1
10860,Smart Watches,Sony,580.2413268157804,64,1,2,2,1
10861,Laptops,HP,964.1667747050587,62,0,12,5,1
10862,Smart Watches,Apple,435.1639656056456,56,1,12,3,1
10863,Tablets,Samsung,910.8481952370954,67,1,18,1,1
10864,Tablets,Apple,2341.8937654553015,19,0,3,2,0
10865,Smart Watches,Apple,2640.871462831192,46,1,10,5,1
10866,Smartphones,Other Brands,978.4622837617412,20,1,13,4,1
10867,Smart Watches,Apple,2203.522338788397,52,1,16,4,1
10868,Smart Watches,Apple,433.8117467188587,27,1,1,4,1
10869,Headphones,Samsung,2971.4859087879854,32,1,15,2,1
10870,Tablets,Samsung,2264.0977899503027,30,0,9,5,0
10871,Smart Watches,Samsung,1777.4579986317067,35,0,19,4,1
10872,Smartphones,HP,643.7454205943645,52,0,7,3,0
10873,Laptops,Samsung,2855.3586100292305,67,1,6,2,1
10874,Smartphones,HP,112.35912462764324,49,1,3,4,1
10875,Headphones,Apple,2506.832143906848,52,1,9,5,1
10876,Headphones,Other Brands,2411.382259479044,68,0,18,4,1
10877,Tablets,HP,1997.7698043809967,37,0,4,5,1
10878,Tablets,Samsung,759.350798214965,59,1,2,5,1
10879,Smart Watches,Sony,418.1699214501207,59,0,17,2,0
10880,Headphones,Other Brands,1983.974667313654,58,1,8,3,1
10881,Smartphones,Sony,1896.743362650793,18,1,3,3,0
10882,Laptops,Sony,1519.280595978813,29,0,2,1,0
10883,Tablets,Sony,1380.2735745684781,56,0,3,4,1
10884,Smartphones,Sony,554.6437450311882,31,0,9,1,0
10885,Smart Watches,Apple,1881.0026985965067,39,0,6,1,0
10886,Headphones,Other Brands,2287.410548139161,67,1,11,1,1
10887,Tablets,Other Brands,1911.914692942774,30,1,2,2,0
10888,Tablets,Apple,1744.725603937165,23,0,17,2,0
10889,Tablets,Sony,2689.114535647533,21,0,3,4,0
10890,Headphones,Sony,2531.2654104260237,64,1,15,4,1
10891,Smart Watches,Sony,801.2588279840886,32,1,13,4,1
10892,Tablets,HP,1136.861092954717,67,0,14,3,0
10893,Smartphones,Samsung,1445.8220970890493,65,1,12,3,1
10894,Headphones,Other Brands,655.2003135819226,57,1,14,4,1
10895,Smartphones,Apple,433.6515859625833,34,0,14,1,0
10896,Smart Watches,Apple,1742.6171862811048,69,0,7,5,1
10897,Tablets,Samsung,2017.9276079057552,52,0,14,2,0
10898,Laptops,Other Brands,1844.9284224620358,19,1,4,2,0
10899,Tablets,Other Brands,387.4128440496854,23,0,15,1,0
10900,Tablets,Apple,1445.670522462586,21,1,8,1,0
10901,Smart Watches,Sony,2639.970514127256,28,1,19,1,0
10902,Smartphones,Apple,754.5707546653103,32,1,11,4,1
10903,Smartphones,Apple,1107.2469581868513,33,0,19,2,0
10904,Headphones,HP,1486.9804432980118,18,1,10,4,1
10905,Tablets,Sony,1519.1623145694734,31,1,5,2,1
10906,Laptops,Sony,684.9457979047612,23,0,11,2,0
10907,Smartphones,Apple,1607.153343460377,50,1,5,4,1
10908,Smartphones,Sony,1202.4804087041773,53,0,1,4,1
10909,Smart Watches,Sony,2304.196522328003,61,0,16,4,1
10910,Tablets,HP,501.7260971389846,47,0,12,1,0
10911,Laptops,Sony,2452.763091146213,40,0,17,3,0
10912,Smart Watches,Samsung,2636.261540488432,26,1,15,2,0
10913,Laptops,Sony,751.3772717019776,39,0,16,1,0
10914,Tablets,Other Brands,1407.515137764295,32,1,11,4,1
10915,Smart Watches,Samsung,2742.548961858872,38,1,6,1,1
10916,Tablets,Sony,106.07320105783293,50,1,17,5,1
10917,Tablets,Samsung,1694.249680159131,46,0,2,3,0
10918,Tablets,Apple,2167.694203979843,66,0,16,3,0
10919,Smart Watches,Other Brands,2896.7976510817675,67,0,11,1,0
10920,Tablets,Apple,1524.2917965898112,45,0,5,5,1
10921,Smartphones,HP,2312.5512174627643,55,0,7,5,1
10922,Tablets,Samsung,1097.8954335972633,34,1,5,4,1
10923,Headphones,Samsung,1788.8742202838832,56,0,4,1,0
10924,Smart Watches,HP,305.8162545202134,55,0,12,1,0
10925,Tablets,Apple,2647.628110172545,28,1,19,4,1
10926,Tablets,Other Brands,2843.711885084978,55,0,14,4,1
10927,Laptops,Samsung,973.4656527819192,26,1,15,2,0
10928,Smartphones,Samsung,281.91255280914066,26,1,19,5,1
10929,Tablets,Apple,1392.1480833638248,42,1,10,1,1
10930,Laptops,Samsung,2268.8946364109697,48,1,11,3,1
10931,Smartphones,Sony,2742.0253987678266,50,1,2,3,1
10932,Headphones,Samsung,628.3143679009321,18,1,17,4,1
10933,Smartphones,HP,2415.121756887511,22,0,17,1,0
10934,Laptops,Sony,2907.5228179417995,22,0,18,2,0
10935,Tablets,Other Brands,886.2378976336933,35,0,8,2,0
10936,Smart Watches,HP,2440.5980525512805,69,1,5,4,1
10937,Tablets,Other Brands,2381.429767308336,54,0,12,4,1
10938,Laptops,Sony,1147.2086554121045,55,1,13,2,1
10939,Tablets,Sony,1283.7301007603203,48,0,9,1,0
10940,Smart Watches,Samsung,1823.2051406257078,52,0,9,3,0
10941,Headphones,Samsung,1411.1675730640927,47,0,8,4,1
10942,Headphones,Samsung,1417.7274018349913,58,0,4,5,1
10943,Headphones,Other Brands,2458.2035098096276,25,0,5,2,0
10944,Smartphones,Sony,2209.7012191560975,67,1,8,2,1
10945,Laptops,Samsung,2082.704278086277,27,0,19,5,0
10946,Tablets,Other Brands,158.8554787801818,45,1,7,2,1
10947,Smart Watches,Other Brands,1863.6816124334555,34,0,7,2,0
10948,Tablets,Samsung,2252.6533070168084,31,1,14,1,1
10949,Tablets,Samsung,1221.6066167202775,50,0,14,1,0
10950,Smart Watches,Apple,2980.618001061241,69,1,4,3,1
10951,Smartphones,Sony,1505.0410201226787,25,1,12,5,1
10952,Headphones,HP,1309.099196559997,62,0,3,4,1
10953,Laptops,Sony,1334.6311431464878,29,1,19,1,0
10954,Smartphones,HP,2014.7979476975895,69,1,1,2,1
10955,Laptops,Other Brands,361.2161250776834,53,0,9,3,0
10956,Smart Watches,Samsung,2382.6857810423694,36,0,7,5,1
10957,Smart Watches,Other Brands,1050.3032810916823,28,0,11,2,0
10958,Smartphones,HP,1312.698281368023,67,1,13,4,1
10959,Smart Watches,Other Brands,851.3358234092176,50,1,17,2,1
10960,Tablets,Apple,2212.745105942601,65,0,12,1,0
10961,Headphones,Other Brands,2574.340035066575,64,1,2,3,1
10962,Smart Watches,Samsung,2334.9366913095746,56,0,17,4,1
10963,Laptops,Samsung,1920.3570356053306,42,1,16,2,1
10964,Smart Watches,Samsung,535.6564561767295,43,0,15,4,1
10965,Headphones,Samsung,1693.1302113358684,19,1,18,5,1
10966,Smart Watches,HP,2932.46065729613,19,1,14,3,0
10967,Smart Watches,HP,2275.855997255965,67,0,16,3,0
10968,Smartphones,HP,2722.516095817553,36,1,9,1,1
10969,Tablets,Other Brands,829.5000458859686,23,0,4,1,0
10970,Smart Watches,Samsung,1003.2960390555749,54,0,12,3,0
10971,Smart Watches,Apple,1790.3824891936245,31,0,8,5,1
10972,Headphones,Apple,166.7606502323297,36,1,8,5,1
10973,Tablets,HP,299.3273365990772,34,0,16,3,0
10974,Smartphones,HP,2486.8694060790162,58,0,18,4,1
10975,Smartphones,HP,1334.284332687938,57,1,5,3,1
10976,Tablets,Apple,2650.35155924967,35,0,9,5,1
10977,Tablets,Apple,2746.4738827996616,30,0,18,2,0
10978,Tablets,Samsung,2652.526999352617,50,0,19,2,0
10979,Smartphones,Samsung,1601.9251209446606,18,0,6,2,0
10980,Headphones,HP,2951.6057827065656,32,0,10,4,1
10981,Tablets,Apple,1125.991578214943,56,1,16,4,1
10982,Tablets,HP,898.5826097620994,53,1,19,5,1
10983,Laptops,Other Brands,1447.2245719371654,33,1,5,5,1
10984,Smartphones,Sony,509.6463708678921,40,1,8,2,1
10985,Smartphones,Sony,261.9350466043331,59,1,11,2,1
10986,Laptops,Apple,208.829573330414,45,0,16,5,1
10987,Tablets,Samsung,1077.0095279275465,49,0,12,4,1
10988,Laptops,Other Brands,2489.969801377893,40,1,4,3,1
10989,Smartphones,Sony,2225.538861177259,28,1,2,1,0
10990,Smartphones,Samsung,1909.6301055849299,61,0,7,2,0
10991,Laptops,HP,1154.1106508530115,20,0,7,2,0
10992,Smart Watches,Apple,1303.1595575695915,32,1,2,4,1
10993,Headphones,Apple,1407.2045404515206,45,1,5,3,1
10994,Smart Watches,Apple,741.2836680481743,44,0,8,3,0
10995,Smart Watches,HP,546.1963715668029,54,1,4,2,1
10996,Smartphones,HP,1666.362858432823,25,0,9,4,0
10997,Headphones,Samsung,974.2314790376804,20,1,12,3,0
10998,Laptops,Samsung,350.2795299684999,60,0,17,1,0
10999,Smart Watches,Other Brands,2664.272034073599,30,1,13,4,1
11000,Headphones,Other Brands,1114.4465764757997,49,1,3,2,1
11001,Smart Watches,Other Brands,271.176905765216,66,0,15,5,1
11002,Tablets,Apple,443.33994704493136,64,1,17,4,1
11003,Headphones,Apple,1056.0593573344022,41,0,17,5,1
11004,Smartphones,Sony,2504.034279800799,62,1,13,1,1
11005,Tablets,Other Brands,1908.2920541383628,27,1,12,2,0
11006,Laptops,Samsung,2624.9245214199286,54,0,18,1,0
11007,Smartphones,Other Brands,235.4451838557132,66,1,4,5,1
11008,Laptops,Apple,1256.1128716117053,46,0,11,3,0
11009,Tablets,Other Brands,1913.8320144113736,68,0,6,2,0
11010,Headphones,Samsung,434.7015114183502,60,1,17,1,1
11011,Laptops,Samsung,964.1771640329996,31,1,4,2,1
11012,Smartphones,Other Brands,991.1985405614254,46,1,9,5,1
11013,Laptops,HP,706.3057204278521,65,0,14,5,1
11014,Smartphones,HP,138.0910773978015,32,1,8,3,1
11015,Headphones,HP,719.4818211547077,33,0,1,3,0
11016,Tablets,Sony,2892.180300520234,30,0,10,2,0
11017,Smartphones,HP,1371.4398601865619,50,0,8,3,0
11018,Tablets,HP,2625.698213395345,30,0,8,2,0
11019,Tablets,Sony,1818.9897457199222,66,0,10,5,1
11020,Headphones,HP,406.76034167948063,23,0,15,1,0
11021,Tablets,Apple,1360.6258820249602,40,0,4,4,1
11022,Headphones,Apple,2271.819174349243,44,1,14,2,1
11023,Smartphones,Samsung,1587.8322472845525,66,1,11,2,1
11024,Smartphones,HP,2473.01381456094,23,1,8,3,0
11025,Laptops,Samsung,2141.3394991999685,21,0,1,4,0
11026,Tablets,Sony,236.2202483654947,42,0,10,1,0
11027,Smart Watches,Sony,715.2399366365727,69,1,16,5,1
11028,Headphones,Apple,2968.40060875237,19,1,3,3,0
11029,Tablets,Samsung,1945.5716215946345,57,1,1,2,1
11030,Smart Watches,Apple,342.6624464023219,35,0,2,4,1
11031,Smartphones,Apple,2641.91106083522,60,0,12,5,1
11032,Headphones,HP,735.0975355031169,46,0,19,3,0
11033,Smartphones,Other Brands,884.2803488279993,58,0,9,1,0
11034,Smart Watches,Samsung,2891.971210183233,57,1,18,4,1
11035,Laptops,Sony,2147.511862456937,50,0,12,4,1
11036,Smart Watches,Apple,654.1952898884693,29,1,16,2,0
11037,Headphones,Other Brands,1261.4988958472134,62,0,12,3,0
11038,Laptops,Samsung,2891.5886627798895,47,0,2,5,1
11039,Smartphones,Sony,1525.4141876091296,35,0,16,1,0
11040,Tablets,Apple,1418.6850032163031,40,1,1,5,1
11041,Laptops,Samsung,2782.1670641218334,42,0,19,4,1
11042,Smartphones,Other Brands,1167.0669226448942,41,1,18,3,1
11043,Headphones,Apple,2823.7573538979364,22,0,14,4,0
11044,Tablets,Apple,2953.253463426969,26,1,14,4,1
11045,Smartphones,Other Brands,1453.115161005955,56,0,1,1,0
11046,Smartphones,Other Brands,519.9559868902566,66,0,18,2,0
11047,Smartphones,Samsung,1476.8329520623645,48,1,6,4,1
11048,Smartphones,Apple,2565.8345199382406,35,0,7,1,0
11049,Smart Watches,Samsung,990.2707600293395,31,0,12,1,0
11050,Smartphones,Other Brands,258.84039828462994,35,1,16,1,1
11051,Laptops,Other Brands,2943.4147744685974,64,1,14,5,1
11052,Laptops,Samsung,759.2184379051422,33,0,14,4,1
11053,Headphones,Apple,104.41717642221913,48,1,6,1,1
11054,Smart Watches,Apple,1578.7113662666043,41,0,18,3,0
11055,Headphones,Apple,135.76013584141802,43,1,4,4,1
11056,Tablets,HP,336.1692468357951,69,0,12,2,0
11057,Smartphones,Apple,937.6709150094067,33,1,4,5,1
11058,Smartphones,Other Brands,2326.737274874652,50,1,5,4,1
11059,Laptops,HP,1030.0188502518952,58,1,16,2,1
11060,Smartphones,Apple,778.2501117104587,50,1,8,3,1
11061,Smartphones,Other Brands,1309.607004174008,42,1,3,2,1
11062,Tablets,HP,2289.993228319084,27,1,12,1,0
11063,Laptops,HP,615.2855959530117,21,0,15,1,0
11064,Laptops,HP,989.8700210089097,19,1,15,5,1
11065,Headphones,HP,2141.778314261075,61,1,15,1,1
11066,Laptops,HP,2611.8521624740015,51,0,1,5,1
11067,Tablets,Other Brands,2985.414581522374,45,1,2,1,1
11068,Tablets,Other Brands,710.2869480307569,54,0,8,4,1
11069,Headphones,Apple,826.600660222749,65,1,17,4,1
11070,Laptops,Sony,2443.3252552569056,65,0,6,5,1
11071,Smart Watches,Sony,2608.6032522692785,61,0,19,3,0
11072,Headphones,Apple,1736.1697624379326,43,1,13,5,1
11073,Headphones,HP,2458.1529491284873,37,1,18,3,1
11074,Tablets,Sony,1429.8861538946671,43,1,16,2,1
11075,Laptops,Apple,1081.278875041138,53,1,3,2,1
11076,Smartphones,HP,448.825947405875,47,1,18,4,1
11077,Smart Watches,Samsung,2778.283450140712,26,1,7,3,0
11078,Tablets,Sony,442.7250738633255,21,0,3,2,0
11079,Smartphones,Other Brands,2417.1141388683577,30,0,8,1,0
11080,Laptops,Other Brands,2096.892106280364,33,0,10,2,0
11081,Headphones,Samsung,378.61632078899237,37,0,2,5,1
11082,Headphones,Other Brands,319.6225124204402,46,1,10,3,1
11083,Smartphones,Other Brands,2023.3787679943503,47,0,18,3,0
11084,Tablets,HP,667.7583934202634,68,1,8,4,1
11085,Smart Watches,Sony,2408.9807149907383,51,0,3,1,0
11086,Smart Watches,Apple,1532.5746665183221,50,0,9,1,0
11087,Smartphones,Sony,1458.339647650812,19,1,18,3,0
11088,Smart Watches,Sony,643.1750128739371,19,1,3,4,1
11089,Smart Watches,Other Brands,1289.2339722013894,37,0,18,4,1
11090,Smartphones,HP,1749.1777821442606,54,0,8,3,0
11091,Smart Watches,Apple,469.63578572697253,58,1,10,4,1
11092,Smartphones,Samsung,2237.7647888252786,24,0,11,3,0
11093,Tablets,HP,474.083815991749,54,1,12,3,1
11094,Headphones,Apple,2541.5029771981694,41,0,14,1,0
11095,Smart Watches,Sony,2402.4471181427025,52,0,10,1,0
11096,Tablets,Apple,2675.1981323821446,36,0,10,2,0
11097,Smart Watches,HP,154.40988054529043,47,1,15,1,1
11098,Headphones,Apple,1941.50239725617,52,1,11,3,1
11099,Laptops,Sony,2375.1497709598752,28,0,14,5,0
11100,Laptops,HP,1171.2659514225159,54,1,19,2,1
11101,Smart Watches,HP,2906.6477820719206,24,1,2,3,0
11102,Smartphones,HP,287.1421067384201,20,0,2,3,0
11103,Tablets,HP,1698.0485278109097,56,0,13,2,0
11104,Smart Watches,Sony,2645.5919081249103,45,1,10,1,1
11105,Smart Watches,Apple,952.1347523132952,41,1,2,3,1
11106,Smart Watches,Sony,1373.3580035869493,53,0,6,4,1
11107,Laptops,Apple,2904.6989980430944,48,0,6,4,1
11108,Tablets,Apple,2047.6942944050443,37,0,18,2,0
11109,Laptops,Other Brands,2136.429200603331,51,0,3,1,0
11110,Headphones,HP,1053.0145786044277,35,1,18,3,1
11111,Smartphones,Apple,1986.3857079401057,38,0,15,5,1
11112,Smart Watches,HP,1778.2913454760542,61,1,13,4,1
11113,Headphones,Apple,767.5685494212456,40,1,5,1,1
11114,Laptops,Apple,767.8671112338235,27,1,7,2,0
11115,Smartphones,HP,539.2555024646664,41,1,18,1,1
11116,Headphones,Samsung,2986.362622072593,28,1,8,3,0
11117,Smart Watches,Sony,318.065832960467,22,1,5,3,0
11118,Smart Watches,Apple,2641.8343167927137,60,1,13,4,1
11119,Smart Watches,Samsung,1165.621058484357,64,0,10,4,1
11120,Smart Watches,Other Brands,776.456704163021,46,0,12,3,0
11121,Tablets,Apple,331.5777952655174,20,0,7,3,0
11122,Smart Watches,Sony,2002.008779349504,61,1,1,3,1
11123,Smartphones,HP,1209.7561187751282,55,0,12,2,0
11124,Smart Watches,Samsung,1902.498673676031,48,0,11,2,0
11125,Smartphones,HP,405.09354335535534,37,0,9,5,1
11126,Laptops,Samsung,1009.3553370975357,18,1,17,5,1
11127,Laptops,HP,934.7494548604359,42,0,18,1,0
11128,Tablets,Samsung,2434.9358803564946,23,0,2,5,0
11129,Headphones,Other Brands,900.1907984766314,67,1,12,2,1
11130,Laptops,Apple,1994.3415569265928,36,0,8,3,0
11131,Headphones,Other Brands,496.681900560319,44,0,6,2,0
11132,Headphones,Samsung,1864.2610342341266,46,1,11,4,1
11133,Smart Watches,Apple,2973.987850510796,27,1,1,3,0
11134,Smart Watches,Sony,1131.2877453360973,44,0,15,5,1
11135,Headphones,Other Brands,464.1286746922057,45,0,10,3,0
11136,Headphones,Samsung,2309.1750108698866,33,0,8,4,1
11137,Laptops,HP,2405.1006962745037,37,0,19,3,0
11138,Laptops,HP,1092.1316359501639,58,0,7,5,1
11139,Headphones,Other Brands,2366.9885292801946,24,1,13,2,0
11140,Tablets,Sony,384.6318565929283,20,0,5,2,0
11141,Tablets,Apple,535.1351169767803,57,1,14,4,1
11142,Tablets,HP,1853.7670033847915,42,1,1,4,1
11143,Smartphones,Other Brands,2896.1981762488326,29,1,15,3,0
